id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
582301,34,services,divorced,secondary,no,454,yes,no,cellular,15,may,644,2,-1,0,unknown,0
370959,34,technician,divorced,secondary,no,0,no,no,cellular,19,aug,77,2,-1,0,unknown,0
259401,54,technician,married,secondary,no,-353,yes,yes,unknown,26,may,114,1,-1,0,unknown,0
123082,40,unemployed,married,primary,no,473,no,no,cellular,18,nov,87,6,-1,0,unknown,0
688552,43,entrepreneur,married,secondary,no,22,yes,no,unknown,14,may,492,2,-1,0,unknown,0
401705,45,blue-collar,married,secondary,no,827,yes,yes,telephone,14,may,197,3,-1,0,unknown,0
468271,32,technician,married,secondary,no,17,yes,no,cellular,15,may,87,6,-1,0,unknown,0
472089,28,technician,single,secondary,no,-158,yes,no,cellular,18,may,16,5,-1,0,unknown,0
457896,33,management,single,tertiary,no,697,no,no,cellular,4,feb,155,1,-1,0,unknown,0
688348,41,blue-collar,married,secondary,no,602,yes,no,cellular,18,nov,39,2,-1,0,unknown,0
41574,35,blue-collar,divorced,secondary,no,0,no,no,unknown,9,may,85,3,-1,0,unknown,0
86410,39,management,married,tertiary,no,566,no,no,cellular,22,aug,79,6,-1,0,unknown,0
166444,28,technician,married,secondary,no,694,yes,no,unknown,12,may,431,1,-1,0,unknown,1
664344,59,retired,married,tertiary,no,794,no,yes,cellular,5,feb,755,1,-1,0,unknown,0
605830,27,admin.,single,secondary,no,1014,yes,no,unknown,13,may,164,2,-1,0,unknown,0
265137,25,admin.,married,secondary,no,874,yes,yes,cellular,28,jul,478,3,-1,0,unknown,0
656595,31,services,married,secondary,no,1649,yes,yes,cellular,17,nov,103,1,-1,0,unknown,0
549726,39,technician,married,secondary,no,-18,no,no,unknown,20,jun,198,2,-1,0,unknown,0
319107,30,technician,divorced,secondary,no,-242,no,yes,cellular,25,jul,691,8,-1,0,unknown,0
29699,34,entrepreneur,married,tertiary,no,10,yes,no,unknown,26,may,120,2,-1,0,unknown,0
135936,53,housemaid,married,primary,no,4,yes,no,telephone,15,jul,58,7,-1,0,unknown,0
166204,53,blue-collar,married,primary,no,3115,yes,no,unknown,20,jun,11,19,-1,0,unknown,0
710742,26,blue-collar,married,secondary,no,889,yes,no,cellular,18,jul,172,3,-1,0,unknown,0
447384,34,technician,married,secondary,no,0,yes,no,cellular,12,aug,112,4,-1,0,unknown,0
338249,45,blue-collar,married,secondary,no,547,no,no,unknown,18,jun,112,8,-1,0,unknown,0
566239,52,management,married,tertiary,no,2228,yes,no,cellular,17,nov,442,2,-1,0,unknown,0
100453,58,technician,married,tertiary,no,-1,no,no,unknown,11,jun,122,4,-1,0,unknown,0
343773,21,student,single,tertiary,no,691,no,no,cellular,27,may,185,1,-1,0,unknown,1
16682,28,blue-collar,single,primary,no,7073,yes,no,cellular,14,may,437,2,298,6,failure,0
51197,56,management,married,tertiary,no,469,no,no,cellular,14,aug,111,2,-1,0,unknown,0
545817,36,technician,single,secondary,no,816,yes,yes,cellular,22,jul,153,7,-1,0,unknown,0
643646,41,blue-collar,married,secondary,no,781,yes,no,unknown,14,may,139,1,-1,0,unknown,0
141652,55,entrepreneur,married,secondary,no,0,yes,no,unknown,29,may,135,2,-1,0,unknown,0
495182,36,management,single,tertiary,no,635,no,no,cellular,18,aug,111,2,-1,0,unknown,0
743439,54,blue-collar,married,secondary,no,1198,yes,no,cellular,17,nov,150,1,-1,0,unknown,0
132574,52,management,divorced,tertiary,no,2125,yes,yes,cellular,29,jan,122,1,265,1,failure,0
564169,41,housemaid,married,primary,no,1491,no,no,unknown,9,jun,89,3,-1,0,unknown,0
142380,30,blue-collar,married,secondary,no,3111,yes,no,unknown,20,may,83,2,-1,0,unknown,0
99976,40,admin.,married,secondary,no,5349,yes,no,unknown,6,jun,442,1,-1,0,unknown,0
508327,52,admin.,married,secondary,no,-732,yes,yes,unknown,8,may,7,1,-1,0,unknown,0
560243,62,retired,single,secondary,no,1495,no,no,cellular,13,oct,227,1,-1,0,unknown,1
539192,37,management,single,tertiary,no,0,no,no,cellular,20,aug,24,4,-1,0,unknown,0
350841,30,blue-collar,married,secondary,no,783,no,no,unknown,21,may,558,4,-1,0,unknown,0
326496,44,blue-collar,married,primary,no,762,yes,no,unknown,14,may,230,1,-1,0,unknown,0
556102,52,technician,single,secondary,no,1536,yes,no,cellular,9,jul,129,1,-1,0,unknown,0
435972,40,technician,married,secondary,no,2124,yes,yes,cellular,21,jul,125,4,-1,0,unknown,0
515829,52,services,married,tertiary,no,1187,no,no,cellular,28,jan,71,1,-1,0,unknown,0
535150,37,services,married,secondary,no,714,yes,no,cellular,11,may,200,1,-1,0,unknown,0
692350,47,technician,married,secondary,no,8,no,no,cellular,11,aug,101,2,-1,0,unknown,0
114765,32,self-employed,single,tertiary,no,2784,no,no,unknown,18,jun,85,1,-1,0,unknown,0
90587,33,technician,married,tertiary,no,599,no,no,cellular,7,aug,508,5,-1,0,unknown,0
235324,37,management,single,tertiary,no,1615,yes,no,cellular,15,may,958,1,179,4,failure,1
421335,34,admin.,married,secondary,no,643,yes,no,cellular,8,may,74,1,-1,0,unknown,0
281756,44,blue-collar,divorced,primary,no,23,yes,no,unknown,19,may,135,2,-1,0,unknown,0
281148,48,blue-collar,married,secondary,no,602,yes,no,unknown,12,jun,680,2,-1,0,unknown,0
84296,46,housemaid,divorced,primary,no,2455,yes,no,cellular,22,jul,90,7,-1,0,unknown,0
301228,37,services,single,secondary,no,0,no,no,unknown,9,jun,103,4,-1,0,unknown,0
142346,36,technician,single,secondary,no,0,no,no,cellular,21,aug,173,2,-1,0,unknown,0
201753,52,admin.,divorced,secondary,no,989,yes,yes,unknown,15,may,246,3,-1,0,unknown,0
157643,31,management,married,tertiary,no,1570,no,no,cellular,12,aug,50,3,-1,0,unknown,0
691109,54,technician,married,secondary,no,0,no,no,cellular,26,aug,103,4,-1,0,unknown,0
22155,56,unemployed,married,secondary,no,4,no,yes,cellular,18,feb,394,1,-1,0,unknown,1
170762,32,technician,single,secondary,no,725,no,no,cellular,21,aug,131,2,-1,0,unknown,0
674948,38,technician,married,tertiary,no,2929,yes,no,unknown,20,may,143,1,-1,0,unknown,0
505880,50,services,married,primary,no,879,yes,no,telephone,15,may,513,5,-1,0,unknown,0
601872,31,services,married,secondary,no,8486,yes,no,cellular,20,nov,543,1,-1,0,unknown,0
527063,52,self-employed,single,secondary,no,1255,no,no,cellular,27,aug,18,8,-1,0,unknown,0
317580,60,blue-collar,married,primary,no,1623,no,yes,unknown,29,may,153,1,-1,0,unknown,0
483684,37,blue-collar,divorced,primary,no,1301,no,no,cellular,21,nov,58,3,-1,0,unknown,0
322131,44,unemployed,married,secondary,no,-233,yes,no,unknown,29,may,140,2,-1,0,unknown,0
509459,37,management,divorced,tertiary,no,1433,yes,no,unknown,21,may,134,1,-1,0,unknown,0
552214,42,management,divorced,secondary,yes,0,no,no,cellular,9,feb,218,2,213,1,other,0
595756,31,technician,married,secondary,no,959,yes,yes,cellular,20,nov,518,1,-1,0,unknown,0
595322,37,blue-collar,single,secondary,no,5,yes,yes,cellular,13,may,673,2,370,1,other,0
271991,42,admin.,married,secondary,no,0,yes,yes,unknown,14,may,124,1,-1,0,unknown,0
98389,44,services,divorced,secondary,no,-181,yes,no,unknown,7,may,297,3,-1,0,unknown,0
166766,48,technician,divorced,tertiary,no,3,yes,yes,unknown,7,may,166,5,-1,0,unknown,0
566956,28,admin.,single,secondary,no,879,no,no,cellular,27,aug,86,4,-1,0,unknown,0
107484,35,blue-collar,married,primary,no,3835,yes,no,cellular,12,may,8,7,-1,0,unknown,0
352854,40,technician,married,secondary,no,527,yes,no,unknown,3,jun,676,2,-1,0,unknown,0
195866,38,technician,married,tertiary,no,677,yes,no,unknown,20,may,124,2,-1,0,unknown,0
56313,37,technician,single,secondary,no,38,no,no,cellular,29,aug,101,2,-1,0,unknown,0
164524,46,management,married,tertiary,no,0,yes,no,cellular,10,jul,111,1,-1,0,unknown,0
226467,38,management,married,tertiary,no,3160,yes,no,unknown,28,may,125,1,-1,0,unknown,0
197076,36,management,married,tertiary,no,690,yes,no,unknown,27,may,126,1,-1,0,unknown,0
657495,23,admin.,single,secondary,no,1565,yes,no,unknown,12,jun,489,2,-1,0,unknown,1
706834,33,management,single,tertiary,no,3576,no,no,cellular,19,aug,108,4,-1,0,unknown,0
505028,32,admin.,single,secondary,no,2711,yes,no,cellular,20,apr,224,1,-1,0,unknown,0
356507,31,management,single,tertiary,no,0,no,no,cellular,5,jun,93,2,-1,0,unknown,0
458507,44,blue-collar,divorced,secondary,no,1040,yes,yes,cellular,11,may,543,4,-1,0,unknown,0
722751,60,retired,married,secondary,no,2058,yes,no,cellular,11,may,585,1,325,4,failure,0
109852,42,technician,single,unknown,no,1211,no,no,unknown,5,may,775,2,-1,0,unknown,1
213835,29,management,single,tertiary,no,1068,yes,no,cellular,7,may,105,1,-1,0,unknown,0
741735,45,management,married,tertiary,no,840,no,no,cellular,28,jan,112,1,-1,0,unknown,0
129544,56,blue-collar,married,primary,no,1232,no,no,cellular,20,aug,97,2,-1,0,unknown,0
422584,38,technician,married,secondary,no,393,no,no,cellular,29,aug,87,2,-1,0,unknown,0
644702,39,blue-collar,single,secondary,no,-10,yes,no,unknown,28,may,135,3,-1,0,unknown,0
736298,41,services,divorced,secondary,no,871,yes,no,cellular,12,may,315,1,-1,0,unknown,1
644195,86,retired,married,primary,no,962,no,no,cellular,14,apr,226,1,-1,0,unknown,0
566874,24,admin.,single,secondary,no,454,yes,no,cellular,15,may,331,1,-1,0,unknown,0
681981,41,blue-collar,married,primary,no,2067,yes,no,cellular,11,may,427,1,-1,0,unknown,0
199401,40,retired,married,primary,no,9160,no,no,cellular,6,aug,103,1,-1,0,unknown,0
244434,50,blue-collar,married,primary,no,604,no,no,cellular,12,aug,860,1,-1,0,unknown,1
581505,45,blue-collar,married,secondary,no,0,no,no,cellular,22,aug,145,2,-1,0,unknown,0
155769,32,technician,married,secondary,no,492,yes,no,cellular,8,aug,85,2,-1,0,unknown,0
737055,51,technician,divorced,secondary,no,0,no,no,cellular,29,aug,216,2,-1,0,unknown,0
463010,31,unemployed,single,secondary,no,1242,yes,no,unknown,3,jun,91,2,-1,0,unknown,0
215317,49,admin.,married,secondary,no,0,no,no,telephone,31,jul,77,4,-1,0,unknown,0
604705,56,blue-collar,divorced,primary,no,1704,no,no,unknown,6,jun,124,2,-1,0,unknown,0
506708,52,unemployed,married,primary,no,553,no,no,cellular,5,feb,119,5,-1,0,unknown,0
699075,33,management,married,tertiary,no,849,no,no,cellular,25,aug,67,6,-1,0,unknown,0
219142,27,technician,single,secondary,no,1327,no,no,telephone,8,sep,229,1,92,1,success,1
325764,56,technician,married,unknown,no,1663,yes,no,unknown,19,may,442,1,-1,0,unknown,0
692296,24,blue-collar,married,secondary,no,4982,yes,yes,cellular,21,jul,1143,1,-1,0,unknown,0
88301,50,management,married,tertiary,no,0,no,no,cellular,20,nov,59,3,-1,0,unknown,0
189108,53,blue-collar,married,primary,no,687,yes,no,cellular,9,apr,574,1,-1,0,unknown,0
120871,43,entrepreneur,married,tertiary,no,20,yes,no,cellular,18,jul,106,4,-1,0,unknown,0
623604,33,blue-collar,married,primary,no,459,yes,yes,cellular,15,may,613,3,-1,0,unknown,0
521898,40,technician,married,secondary,no,431,yes,no,unknown,27,may,431,2,-1,0,unknown,0
15007,26,technician,single,secondary,no,979,yes,yes,cellular,1,jun,453,1,-1,0,unknown,1
303754,27,student,single,secondary,no,5474,no,no,cellular,2,apr,527,4,-1,0,unknown,0
113529,39,technician,married,secondary,no,-17,yes,no,cellular,10,jul,434,1,-1,0,unknown,0
653372,44,blue-collar,married,secondary,no,683,yes,no,unknown,5,may,8,7,-1,0,unknown,0
134050,41,management,married,tertiary,no,1624,yes,no,cellular,29,jul,767,2,-1,0,unknown,1
299713,34,management,married,tertiary,no,1310,yes,no,cellular,17,feb,618,3,158,5,other,0
642146,31,technician,single,secondary,no,0,no,no,cellular,25,aug,106,4,-1,0,unknown,0
526631,36,blue-collar,single,secondary,no,679,no,no,cellular,11,aug,733,3,-1,0,unknown,0
654081,36,technician,single,tertiary,no,0,yes,no,cellular,5,feb,39,1,-1,0,unknown,0
211400,52,management,married,tertiary,no,1073,no,no,cellular,28,jan,82,1,-1,0,unknown,0
5710,29,admin.,single,secondary,no,1261,no,no,cellular,5,feb,50,1,-1,0,unknown,0
340252,60,management,married,secondary,no,657,no,no,telephone,22,aug,67,1,-1,0,unknown,0
437748,31,services,married,secondary,no,774,yes,no,cellular,17,apr,997,1,-1,0,unknown,1
250348,43,management,single,tertiary,no,1132,yes,no,unknown,3,jun,140,1,-1,0,unknown,0
22544,36,technician,married,secondary,no,1887,no,no,unknown,26,may,127,1,-1,0,unknown,0
287694,55,self-employed,married,tertiary,no,1115,yes,no,unknown,19,jun,122,4,-1,0,unknown,0
676223,33,management,single,tertiary,no,100,yes,no,cellular,4,feb,125,1,-1,0,unknown,0
716685,31,blue-collar,married,secondary,no,48,yes,no,unknown,6,may,690,2,-1,0,unknown,0
38542,37,technician,married,secondary,no,0,no,no,cellular,29,aug,63,2,-1,0,unknown,0
126603,39,admin.,single,secondary,no,223,yes,no,cellular,4,feb,769,2,-1,0,unknown,0
416632,42,technician,married,secondary,no,1053,no,yes,cellular,27,aug,153,9,-1,0,unknown,0
50501,43,blue-collar,married,secondary,no,-37,yes,no,unknown,5,jun,160,8,-1,0,unknown,0
155172,50,services,married,secondary,no,-406,no,yes,cellular,8,jul,152,3,-1,0,unknown,0
257381,43,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,67,3,-1,0,unknown,0
236168,31,self-employed,single,tertiary,no,623,yes,no,cellular,15,may,317,2,-1,0,unknown,0
534587,55,management,married,secondary,no,673,no,no,unknown,20,jun,103,2,-1,0,unknown,0
95947,31,entrepreneur,married,secondary,yes,0,yes,no,cellular,11,may,562,6,-1,0,unknown,1
653800,40,management,married,tertiary,no,1242,no,no,unknown,2,jul,143,1,-1,0,unknown,0
426908,58,entrepreneur,married,tertiary,no,0,no,no,unknown,6,jun,431,2,-1,0,unknown,0
526456,30,admin.,married,tertiary,no,0,no,yes,cellular,2,feb,62,4,-1,0,unknown,0
441670,46,management,single,tertiary,no,1347,no,no,cellular,30,apr,113,2,-1,0,unknown,0
521722,33,management,single,tertiary,no,1778,no,no,cellular,13,aug,1241,1,-1,0,unknown,1
269279,40,management,married,tertiary,no,1832,yes,no,unknown,15,may,607,1,-1,0,unknown,0
640678,35,management,married,tertiary,no,753,no,no,cellular,16,apr,76,16,-1,0,unknown,0
390220,33,services,married,secondary,no,1342,yes,no,unknown,28,may,100,3,-1,0,unknown,0
37643,50,management,married,tertiary,no,1534,no,no,cellular,25,aug,1130,6,-1,0,unknown,1
737573,29,blue-collar,single,secondary,no,-835,yes,no,cellular,15,may,184,1,-1,0,unknown,0
518951,36,admin.,married,secondary,no,1595,yes,no,cellular,9,jul,102,1,-1,0,unknown,0
394988,53,housemaid,divorced,secondary,no,1335,no,no,unknown,20,jun,6,1,-1,0,unknown,0
308598,34,admin.,single,secondary,no,855,yes,no,cellular,30,apr,123,1,-1,0,unknown,0
729108,47,technician,married,secondary,no,1746,yes,no,cellular,7,may,816,1,-1,0,unknown,0
662906,39,admin.,married,primary,no,442,yes,yes,unknown,28,may,449,3,-1,0,unknown,0
660554,32,blue-collar,married,secondary,no,631,yes,no,unknown,19,may,185,11,-1,0,unknown,0
219737,53,management,divorced,tertiary,no,2611,yes,no,unknown,30,may,152,3,-1,0,unknown,0
744268,43,management,married,tertiary,no,8669,yes,no,cellular,20,nov,757,2,185,5,failure,0
737075,30,admin.,single,secondary,no,8558,yes,no,cellular,20,apr,528,2,-1,0,unknown,0
507630,26,entrepreneur,single,tertiary,no,677,no,no,cellular,14,may,622,1,-1,0,unknown,1
182039,49,management,married,tertiary,no,0,yes,no,cellular,14,jul,83,3,-1,0,unknown,0
460997,32,admin.,single,tertiary,no,991,no,no,cellular,9,jul,297,1,-1,0,unknown,0
66100,34,blue-collar,married,primary,no,-5,yes,no,unknown,6,may,306,3,-1,0,unknown,0
566286,29,admin.,married,secondary,no,1,yes,no,unknown,3,jun,75,2,-1,0,unknown,0
152778,39,blue-collar,married,primary,no,607,yes,no,cellular,20,apr,255,1,-1,0,unknown,0
485893,30,technician,married,tertiary,no,2552,no,no,cellular,21,nov,102,1,113,1,other,0
305157,54,blue-collar,married,primary,no,5060,yes,no,unknown,13,may,513,1,-1,0,unknown,0
421693,37,entrepreneur,married,tertiary,no,2249,yes,yes,unknown,19,may,138,1,-1,0,unknown,0
300609,38,management,married,tertiary,no,634,no,no,cellular,22,aug,102,2,-1,0,unknown,0
122601,58,blue-collar,married,primary,no,791,yes,no,telephone,15,jun,139,3,-1,0,unknown,0
170720,35,management,single,tertiary,no,796,yes,yes,cellular,28,jan,68,1,-1,0,unknown,0
188705,30,management,divorced,tertiary,no,2,yes,no,cellular,15,may,126,1,-1,0,unknown,0
169574,31,services,married,secondary,no,0,yes,no,cellular,21,jul,397,1,-1,0,unknown,0
221207,33,services,single,secondary,no,468,yes,no,cellular,14,may,66,1,352,1,failure,0
566902,48,housemaid,single,tertiary,no,3232,no,no,cellular,12,aug,771,2,-1,0,unknown,1
300123,54,blue-collar,married,secondary,no,2236,yes,no,unknown,15,may,527,1,-1,0,unknown,0
248262,26,unemployed,single,tertiary,no,1531,no,no,cellular,23,apr,569,2,-1,0,unknown,1
31987,52,entrepreneur,married,secondary,no,687,yes,yes,unknown,5,may,179,1,-1,0,unknown,0
625264,37,services,married,secondary,no,-100,yes,no,cellular,31,jul,136,3,-1,0,unknown,0
638754,39,blue-collar,married,primary,no,469,yes,no,cellular,13,may,6,1,-1,0,unknown,0
94844,33,management,married,tertiary,no,605,yes,no,unknown,23,may,49,2,-1,0,unknown,0
107873,34,blue-collar,single,primary,no,681,yes,no,cellular,3,feb,13,8,-1,0,unknown,0
359270,55,blue-collar,married,tertiary,no,0,yes,no,unknown,5,may,85,1,-1,0,unknown,0
223147,54,admin.,married,secondary,no,3460,no,yes,cellular,15,jul,651,2,-1,0,unknown,0
115335,57,management,married,tertiary,no,1356,no,no,cellular,14,aug,897,1,-1,0,unknown,1
675261,57,management,married,tertiary,no,8963,no,no,cellular,21,nov,36,2,-1,0,unknown,0
728674,29,blue-collar,single,secondary,no,895,no,no,cellular,28,jan,123,2,-1,0,unknown,0
595420,47,blue-collar,married,secondary,no,1794,yes,no,unknown,19,may,107,2,-1,0,unknown,0
255662,33,admin.,married,secondary,no,-299,yes,no,cellular,15,jul,171,4,-1,0,unknown,0
92156,32,admin.,married,secondary,no,0,yes,no,cellular,24,jul,117,4,-1,0,unknown,0
489332,30,blue-collar,single,secondary,no,228,yes,no,cellular,6,may,605,2,-1,0,unknown,0
293889,38,management,single,tertiary,no,10583,no,no,cellular,21,oct,278,1,183,3,success,1
263281,45,management,married,tertiary,no,9864,no,no,cellular,5,may,125,1,-1,0,unknown,0
79763,41,technician,married,tertiary,no,561,no,no,unknown,11,jun,546,2,-1,0,unknown,0
541279,36,technician,single,secondary,no,-63,yes,no,cellular,18,may,30,2,-1,0,unknown,0
253021,22,unemployed,single,secondary,no,6963,no,no,cellular,18,sep,201,1,-1,0,unknown,1
7484,39,technician,divorced,secondary,no,511,yes,no,unknown,28,may,76,4,-1,0,unknown,0
733229,47,self-employed,married,primary,no,677,yes,no,unknown,13,may,198,2,-1,0,unknown,0
733966,33,management,married,tertiary,no,13014,yes,no,cellular,19,nov,88,2,-1,0,unknown,0
108246,35,admin.,married,secondary,no,1283,yes,yes,unknown,29,may,151,6,-1,0,unknown,0
272360,54,management,married,tertiary,no,0,no,no,cellular,12,aug,97,4,-1,0,unknown,0
627291,52,technician,married,secondary,no,2226,no,no,cellular,7,aug,131,2,-1,0,unknown,0
126565,58,blue-collar,divorced,primary,no,0,no,no,cellular,28,aug,76,4,-1,0,unknown,0
709480,41,blue-collar,married,primary,no,-204,yes,yes,unknown,2,jun,42,1,-1,0,unknown,0
566805,55,management,married,tertiary,no,725,no,no,cellular,14,aug,523,3,-1,0,unknown,1
396503,23,student,single,secondary,no,687,yes,no,unknown,16,may,170,1,-1,0,unknown,0
14607,30,services,married,secondary,no,906,no,no,cellular,29,jan,320,2,-1,0,unknown,0
596942,33,blue-collar,married,secondary,no,-288,yes,no,unknown,28,may,193,6,-1,0,unknown,0
686399,47,services,married,secondary,no,-388,yes,no,unknown,8,may,211,1,-1,0,unknown,0
362384,30,management,single,tertiary,no,816,no,no,cellular,19,nov,139,1,-1,0,unknown,0
332851,31,technician,single,secondary,no,30,no,no,cellular,29,aug,150,2,-1,0,unknown,0
42039,62,admin.,married,secondary,no,1495,no,no,cellular,10,sep,139,2,-1,0,unknown,0
283276,51,management,married,tertiary,no,3730,no,no,cellular,31,jul,86,12,-1,0,unknown,0
189228,32,management,single,tertiary,no,0,no,no,cellular,27,aug,98,4,-1,0,unknown,0
693668,29,management,single,tertiary,no,2744,no,no,cellular,2,jun,121,1,-1,0,unknown,0
